lr_enc,lr_dec,lr_dyn,lr_dyn_scale,epoch,t_total,t_static_recon,t_kl,t_dyn_recon,t_dyn,t_steady,t_dyn_attn,t_attn_pos,v_total,v_static_recon,v_kl,v_dyn_recon,v_dyn,v_steady,v_dyn_attn,v_attn_pos
0.0001,0.001,0.0001,0.0001,1.0,0.0025694545447299062,0.0002875490753978414,0.037160451106453225,0.00021061666749779784,1.1139222606248088e-05,0.0005759992325993692,0.000797910902472714,0.011508533160997444,0.0002911309730771878,2.99350620692885e-05,0.049920359289265116,1.2597309501355803e-05,8.842764494009474e-06,5.348429745105712e-05,0.000760355617009267,0.007547751770920405
0.00028000000000000003,0.001,0.00028000000000000003,0.00028000000000000003,2.0,0.0005226309860410109,6.087182655815698e-05,0.03807482622121567,3.432880954303434e-05,7.867337029850513e-06,0.0001462494319029866,0.0008440863861343967,0.006751240448532924,0.00024946377935849094,2.995472802189455e-05,0.041032002527419835,1.2393614434590351e-05,4.939023075191833e-06,1.9503460886577766e-05,0.000860729715082535,0.004495211691684919
0.00046000000000000007,0.001,0.00046000000000000007,0.00046000000000000007,3.0,0.0003484367972163305,4.1210426312800044e-05,0.03659124082762357,2.1186190097733372e-05,3.955158904558777e-06,8.84436445247122e-05,0.0008074158453332716,0.004809246304355664,0.00023020119127736653,2.9650289378209745e-05,0.03309729453091208,1.1418868238600737e-05,3.091732938326284e-06,2.3517654342236653e-05,0.0007898913098091992,0.00444688967169692
0.00064,0.001,0.00064,0.00064,4.0,0.00032757753060841464,3.7320111288830475e-05,0.03232183861065673,1.9767446865028778e-05,3.4516785232214826e-06,0.00012157680216863577,0.0008201883723890222,0.004867464064165406,0.00017269307110654233,1.841430626192968e-05,0.031352303398254254,7.272576153414966e-06,3.349380819120236e-06,2.0403254354057928e-05,0.0008591264562501112,0.004076441538320284
0.0008200000000000001,0.001,0.0008200000000000001,0.0008200000000000001,5.0,0.00030034922627353674,3.422499335346771e-05,0.027061571663237055,1.8696926958556898e-05,3.6092622968116815e-06,0.00011681771796741831,0.0007884525498508856,0.004092749746571631,0.0001840166123924122,2.2982203648276798e-05,0.02459210070845199,9.331458998252915e-06,3.1355192775198324e-06,3.031554972098026e-05,0.0007875490558735567,0.0034180786486153734
0.001,0.001,0.001,0.001,6.0,0.00046886929829677217,3.2693168822703586e-05,0.02744458601933364,1.7910221113031503e-05,6.012436853263942e-06,0.0003962805595492931,0.000810956358159087,0.0021101150605359782,0.0002412232546535529,2.2148070062221492e-05,0.025477500266680435,1.0923264117871058e-05,6.0266189288933225e-06,3.609560325860841e-05,0.0007655203927026054,0.0007520478417390965
0.001,0.001,0.001,0.001,7.0,0.00033082557700735995,2.708000554152994e-05,0.024141897416278108,1.4097760832684392e-05,6.964813055965019e-06,0.00025069775741101355,0.0007824630485022984,0.00123837507072598,0.00015821136354541058,1.4158834670840435e-05,0.022865358193715414,3.877670073608781e-06,6.582506661845284e-06,1.8388658196380422e-05,0.0007513108163060446,0.0007377939274509067
0.001,0.001,0.001,0.001,8.0,0.00025982646138692216,2.246851163213811e-05,0.022680828976848897,1.1114510041258891e-05,6.9493961399899846e-06,0.0001282665796950566,0.0007548705113003962,0.000920817092428894,0.00021117690140509034,2.350262168488682e-05,0.020447724251986637,1.0152964735271826e-05,7.042016185795916e-06,4.312171991999563e-05,0.0007207300019257524,0.0005670736320784579
0.001,0.001,0.001,0.001,9.0,0.0003117370894885745,2.5903193874669488e-05,0.022962245579859982,1.3874100645869924e-05,8.941347383644251e-06,0.00032807512721558447,0.0007743674324283596,0.0010729095298737355,0.00021052852604691295,1.903889323085053e-05,0.02071243770590656,9.022441399751495e-06,8.859663583313276e-06,4.5504872240636445e-05,0.0007398987852183668,0.0007113020264088564
0.001,0.001,0.001,0.001,10.0,0.00026324983761426843,2.2107618228988467e-05,0.02178699725090641,1.128390901737463e-05,9.102655068198802e-06,0.00018833483263135773,0.0007570778659007195,0.0009332671435762486,0.00015143020822747384,1.3825502905773517e-05,0.020610456150960705,4.435838008119797e-06,9.606650169625438e-06,6.655283427486817e-05,0.0007140273803241177,0.0006287110701509534
