lr_enc,lr_dec,lr_dyn,lr_dyn_scale,epoch,t_total,t_static_recon,t_kl,t_dyn_recon,t_dyn,t_steady,t_dyn_attn,t_attn_pos,v_total,v_static_recon,v_kl,v_dyn_recon,v_dyn,v_steady,v_dyn_attn,v_attn_pos
0.0001,0.001,0.0001,0.0001,1.0,0.0021752403728870174,0.0002297784416797065,0.03140179263425727,0.00018790587524114788,7.9269921743455e-06,0.00020560985667398367,0.0013712724692831544,0.0015355723145879265,0.00018493225070813748,2.5326770533101643e-05,0.03781867553109992,1.0292467783597515e-05,6.832924566303786e-06,2.663892280250856e-05,0.0014068891030904246,0.00034439691836765326
0.00028000000000000003,0.001,0.00028000000000000003,0.00028000000000000003,2.0,0.00035092362380250607,4.25241808490732e-05,0.03403489304187635,2.480949394983111e-05,5.350294168304691e-06,0.00014400281391637324,0.001433767738042279,0.0007796831612382161,0.00020917090702138536,2.636221962551412e-05,0.03359326156307029,1.3197849615749193e-05,4.742777115617229e-06,3.861170960590243e-05,0.0013669335973166253,0.00021280217441731463
0.00046000000000000007,0.001,0.00046000000000000007,0.00046000000000000007,3.0,0.0003180127149420157,3.735193451442575e-05,0.033296982245902496,2.2290237758423736e-05,4.575691256407706e-06,0.00014629326888816608,0.0014363315082357166,0.0005983202714643379,0.00012501172183430222,1.5841503803018634e-05,0.0335113283706038,5.876640708145333e-06,4.1653671853842114e-06,2.6539936752088334e-06,0.0014220129860194025,0.00021894647408929373
0.00064,0.001,0.00064,0.00064,4.0,0.00025498497479788736,2.9205513960462845e-05,0.032085498821789814,1.7041170882194284e-05,5.075445862546707e-06,8.980434890522971e-05,0.0014659628067087206,0.000586997131025228,0.00013177707434108813,1.5963841794211776e-05,0.0318736341718125,6.526369908739511e-06,4.874569763928547e-06,1.8304146971919287e-05,0.0014428430850926964,0.00033024069418247337
0.0008200000000000001,0.001,0.0008200000000000001,0.0008200000000000001,5.0,0.0002357767531743962,2.7318688364474625e-05,0.03144987577444887,1.5393420135255236e-05,6.087689877468676e-06,0.00011829766689491047,0.0014696566038512515,0.00048112106980756814,0.00012898516295834967,1.6815488275351027e-05,0.02975179790906166,6.5171421465908335e-06,6.2890754084120385e-06,2.1364491732714518e-05,0.0013616700412585404,0.0002466733801477985
0.001,0.001,0.001,0.001,6.0,0.00026571047839179173,2.526088608904597e-05,0.030976256779203678,1.4161168984219538e-05,8.706374341959023e-06,0.00025382969413732353,0.001492797264055302,0.0004571729096089473,0.0001755761184206564,2.0733518851814648e-05,0.02749414099950224,9.405218883679083e-06,8.187343936921549e-06,5.0910700295443676e-05,0.0013383454682526592,0.0001782131275449418
0.001,0.001,0.001,0.001,7.0,0.00022702577686549663,2.3034259335195845e-05,0.029383175099549227,1.3155054215132299e-05,1.1859838786095954e-05,0.00020840011276868192,0.0015146531173038417,0.00021515282105434192,0.00010841232344941938,1.2434481928331275e-05,0.029058802253035105,4.1005569341054006e-06,1.1708950812704253e-05,1.3835838571675632e-05,0.0014204831088661348,0.00010191846384226182
0.001,0.001,0.001,0.001,8.0,0.00032626057931670673,3.0542001585751455e-05,0.03425370362591526,1.7523723728329858e-05,1.3072006723343363e-05,0.0005083739991476491,0.0014775232767918016,0.0005743585215717079,0.00023080414437506025,2.699735818152235e-05,0.037104409894986784,1.3850761834504381e-05,1.3895815245632547e-05,7.258536036819492e-05,0.0012718557899277741,0.00012271981107998112
0.001,0.001,0.001,0.001,9.0,0.00022743013770889372,2.5984351638672377e-05,0.03574980999849158,1.2891699353576976e-05,1.7460968975085474e-05,0.0001456247589046712,0.0014503686898015866,0.00016888578500243577,0.00011695383513159199,1.4180933214622001e-05,0.03637722966333502,4.188685402223366e-06,1.437137719450349e-05,2.747024025674484e-05,0.0013538726755964344,8.846195977602205e-05
0.001,0.001,0.001,0.001,10.0,0.0002015418729125033,2.3182740325831647e-05,0.033579920528958376,1.0938775284138331e-05,1.6444198244156822e-05,0.0001333456965764763,0.0014364978899173524,0.00016048416425420832,0.00011474507335641476,1.6218941413146788e-05,0.03252990190296957,4.297856429642807e-06,1.4703495458000209e-05,7.159038333617763e-06,0.001342263401870841,7.945704892900726e-05
